id,SMILES,SIF_class,SGF_class,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,is_monomer,is_dimer,is_cyclic,has_disulfide_bond,SIF_minutes,SGF_minutes
38,[H]NC(N)=NCCC[C@@H](NC(=O)[C@@H]1CSCC2=C(CSC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H]3CCCN3C(=O)[C@@]([H])(NC(=O)[C@@]([H])(NC(=O)[C@@H](NC(=O)[C@H](CC3=CN([H])C=N3)NC(=O)[C@@]([H])(NC(C)=O)[C@@H](C)CC)C(C)C)[C@@H](C)O[H])[C@@H](C)CC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC3=CN([H])C4=C3C=CC=C4)C(=O)N[C@@]([H])([C@@H](C)CC)C(=O)N1)C=CC=C2)C(N)=O,1,1,,,,,,,,,,,,,,,,,True,False,True,False,30,30
47,[H]CC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N1CC([H])C[C@H]1C(=O)N[C@H]1CCC\C=C\CCC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(O)=O)NC1=O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O,1,1,,,,,,,,,,,,,,,,,True,False,True,False,30,30
48,[H]CC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N1CC([H])C[C@H]1C(=O)N[C@H]1CCCC\C=C/CCCC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(O)=O)NC1=O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O,4,2,,,,,,,,,,,,,,,,,True,False,True,False,150,75
49,[H]C[C@H](NC(=O)[C@@H]1CC([H])CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H](NC(=O)C[H])[C@@H](C)CC)C(C)C)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@H]1CCC\C=C\CCC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC1=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O,1,1,,,,,,,,,,,,,,,,,True,False,True,False,30,30
50,[H]CC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N1CC([H])C[C@H]1C(=O)N[C@@]1(C)CCC\C=C\CCC[C@](C)(NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CCCCCCCC)NC(=O)[C@H](CC(O)=O)NC1=O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O,4,4,,,,,,,,,,,,,,,,,True,False,True,False,150,150
63,[H]CC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N1CC[C@H]1C(=O)N[C@H]1CSCC(=O)NCCCC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CCCCCCCC)NC(=O)[C@H](CC(O)=O)NC1=O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CCCCN[H])C(=O)N[C@H](CCCNC(N)=N)C(N)=O,1,1,,,,,,,,,,,,,,,,,True,False,True,False,30,30
64,[H]C[C@H](NC(=O)[C@@H]1CC([H])CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C[H])[C@@H](C)CC)[C@@H](C)O)[C@@H](C)O)C1CCCCC1)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCCCCC)C(=O)N[C@H]1CSCC(=O)NCCCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CC(O)=O)NC1=O)[C@@H](C)CC)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN[H])C(N)=O,4,1,,,,,,,,,,,,,,,,,True,False,True,False,150,30
67,[H]NCCCC[C@H](NC(=O)[C@@H]1CCCSSCCC[C@H](NC(=O)[C@@]([H])(NC(=O)[C@H](CC(C)(C)C)NC(=O)[C@H](CC2=CNC=N2)NC(=O)[C@@]([H])(NC(C)=O)[C@@H](C)CC)[C@@H](C)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCCCCC)C(=O)N[C@@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC2=CNC3=C2C=CC=C3)C(=O)N1)C(=O)N[C@H](CCCNC(N)=N)C(N)=O,1,1,,,,,,,,,,,,,,,,,True,False,True,True,30,30
68,[H]NCCCC[C@H](NC(=O)[C@@H]1CCCSSCCC[C@H](NC(=O)[C@@]([H])(NC(=O)[C@H](CC(C)(C)C)NC(=O)[C@@]([H])(NC(=O)[C@@]([H])(NC(C)=O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCCCCC)C(=O)N[C@@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC2=CNC3=C2C=CC=C3)C(=O)N1)C(=O)N[C@H](CCCNC(N)=N)C(N)=O,1,1,,,,,,,,,,,,,,,,,True,False,True,True,30,30
84,[H]NCCCC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC1=CN([H])C2=C1C=CC=C2)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC1=CN([H])C2=C1C=CC=C2)NC(=O)[C@H](CCCCCCCC)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)NC(=O)[C@H]1CCCCN1C(=O)[C@@]([H])(NC(=O)[C@@]([H])(NC(=O)[C@H](CC(C)(C)C)NC(=O)[C@H](CC1=CN([H])C=N1)NC(=O)[C@@]([H])(NC(C)=O)[C@@H](C)CC)[C@@H](C)O[H])[C@@H](C)CC)C(=O)N[C@H](CCCN=C(N)N[H])C(N)=O,1,1,,,,,,,,,,,,,,,,,True,False,True,False,30,30
