feature,importance
PC_HeavyAtomCount,0.27779582
QED_ALERTS,0.11024529
QED_ALOGP,0.07078013
PC_RigidityProxy,0.065146774
GC_Sum,0.057501305
QED_MW,0.055714983
GC_Mean,0.050086718
GC_Max,0.047794756
PC_HBA,0.0408395
PC_FractionCSP3,0.038312208
PC_Rings,0.037391126
QED_PSA,0.030446203
GC_Min,0.028843097
GC_Std,0.023424186
QED_AROM,0.021752749
QED_ROTB,0.018666422
QED_HBA,0.016254617
QED_HBD,0.009004097
PC_TPSA,0.0
PC_HBD,0.0
PC_MolWt,0.0
PC_RotB,0.0
PC_LogP,0.0
PC_NumAtoms,0.0
