feature,importance
PC_LogP,0.044827950729357975
QED_ALOGP,0.0294355687696393
GC_Mean,0.020776897433198393
PC_NumAtoms,0.018904581355989217
QED_MW,0.0185446010786285
GC_Std,0.0184145670254718
PC_MolWt,0.017746959169614423
PC_FractionCSP3,0.017709772924387704
PC_HeavyAtomCount,0.016107038628825607
GC_Sum,0.015473931392291218
PC_RotB,0.01228648059134413
PC_RigidityProxy,0.011919127345692235
Morgan_342,0.011653640497125126
Morgan_804,0.011446500580109804
QED_ROTB,0.01109004960019106
QED_PSA,0.010936460996194856
PC_TPSA,0.010931084567584032
Morgan_207,0.008643376793145953
Morgan_851,0.008214186388871246
Morgan_551,0.008092911307080626
Morgan_278,0.00798559351650123
QED_AROM,0.006908676179464332
Morgan_252,0.006765214251578583
PC_HBD,0.0067418839947680186
Morgan_475,0.006621429362985797
PC_Rings,0.0063948374824828414
PC_HBA,0.006190083169755295
Morgan_543,0.005901379195745342
QED_HBA,0.005880106670441457
Morgan_585,0.005879389588830699
Morgan_991,0.005813479678226462
Morgan_842,0.005701642166645545
Morgan_508,0.005651952636822709
QED_HBD,0.005640066603833317
Avalon_314,0.005392092890502897
Morgan_859,0.005326529908133923
Morgan_393,0.005259510827270375
Avalon_209,0.005086778878837548
Morgan_263,0.004834368947913419
Morgan_456,0.00475695636687112
Avalon_377,0.004599455812901174
Morgan_832,0.004128814143813367
Avalon_405,0.004119387890167237
Morgan_334,0.003938417203398543
Morgan_550,0.0038211110631200377
Morgan_305,0.003716837650141342
Morgan_511,0.0036316964036943533
Avalon_279,0.0036225503982684542
Morgan_877,0.003399770835907619
Avalon_47,0.0033928149884091103
Avalon_97,0.003377491432419559
Avalon_272,0.0031338866754267248
Avalon_158,0.003048765208600588
Avalon_128,0.0030343217288711947
Morgan_16,0.0029517604505895773
QED_ALERTS,0.0029365312379085818
Morgan_5,0.0028472556293365923
GC_Min,0.0027757265316563145
Avalon_505,0.002757546952281139
Morgan_694,0.002745374590146788
Morgan_545,0.0026919158613227675
Morgan_132,0.0026395802694932453
Morgan_955,0.0025822046238402198
Avalon_166,0.0025803662803632987
Morgan_628,0.0025783426906498285
Morgan_352,0.0025769163113210166
Avalon_483,0.002575147303913242
Avalon_206,0.0025178833158486765
Avalon_467,0.0025036548917954722
Avalon_202,0.0024795312540317168
Morgan_766,0.0024771988500790275
Morgan_138,0.0024358734133543085
Morgan_874,0.002413520500428454
Morgan_355,0.0024058900337301267
Morgan_290,0.002359906174145611
Morgan_736,0.002256425989513462
Morgan_954,0.0022268186608627566
Morgan_2,0.002187472746261178
Morgan_764,0.002160812000260941
Morgan_698,0.002138352129339017
Morgan_274,0.002134502067508727
Morgan_965,0.0021222288875734135
Avalon_231,0.002087228386663932
Avalon_118,0.0020818643559657787
Avalon_18,0.0020655267394554806
Morgan_749,0.0020319768959931217
Morgan_825,0.0020173274216101307
Avalon_433,0.0020078603380197222
Morgan_292,0.0019629466867333452
Avalon_241,0.001939311706983537
GC_Max,0.0019181868228265566
Avalon_141,0.001917229907450858
Avalon_115,0.0019075333043681259
Morgan_950,0.0019049571392988252
Morgan_227,0.001902722364422339
Morgan_11,0.0018823988204546285
Morgan_602,0.0018622295411434562
Morgan_208,0.0018584792087889945
Morgan_326,0.0017995174102761568
Avalon_425,0.0017828335211314795
Avalon_426,0.001777731981028525
Morgan_392,0.001777322581783673
Morgan_1009,0.0017757771684458526
Avalon_291,0.0017623186034359164
Avalon_108,0.0017536992530909042
Morgan_826,0.0017381942394553828
Avalon_487,0.0017090938337152224
Avalon_123,0.0016942856729181954
Morgan_268,0.001693106960726251
Morgan_266,0.001688705180799253
Morgan_639,0.0016821988005258836
Avalon_228,0.0016649878944290854
Morgan_873,0.001636770729368382
Avalon_503,0.0016356073232680621
Morgan_280,0.0016352343834089237
Morgan_695,0.0016325577838046134
Morgan_980,0.0016254402172038846
Avalon_103,0.0016237802747806431
Morgan_336,0.001616018779886746
Morgan_514,0.0016117894548916675
Morgan_748,0.0015975220181484858
Avalon_8,0.0015948780907129314
Morgan_710,0.0015944346864796648
Morgan_597,0.0015832871592077477
Morgan_242,0.0015789919060400187
Avalon_161,0.0015784245370577988
Avalon_122,0.0015745854794904828
Morgan_578,0.0015672137140438564
Avalon_56,0.0015539080128621318
Morgan_592,0.0015437533126489982
Avalon_388,0.0015356594897588099
Morgan_840,0.0015246304158019674
Morgan_94,0.0015149837275529481
Morgan_62,0.0015140316208367534
