feature,importance
PC_LogP,0.029528507194001147
QED_ALOGP,0.022523148950325766
GC_Mean,0.018742279975057813
GC_Std,0.017137959266259738
PC_FractionCSP3,0.01648803900243774
GC_Sum,0.01573049950184463
Morgan_550,0.014859869808377663
Morgan_336,0.014160911968102308
QED_ROTB,0.013142177501718304
QED_MW,0.013086352961193603
PC_RigidityProxy,0.012497725000624536
PC_MolWt,0.01227921849465794
PC_NumAtoms,0.011619795712595344
PC_RotB,0.01010869486829762
Avalon_272,0.010069162066656638
Morgan_628,0.00939311623876462
Avalon_115,0.00884072409911878
Morgan_763,0.00856743846029589
PC_TPSA,0.008248465975974659
PC_HeavyAtomCount,0.008178751776860399
Morgan_392,0.008113201417393941
Morgan_414,0.008022554944285035
Morgan_997,0.00802213911977124
QED_HBA,0.0078874174920968
Avalon_487,0.007705668999778517
Morgan_288,0.007604139312564762
Morgan_114,0.007202913648612311
Morgan_263,0.007024464163187377
Avalon_463,0.006920169479016192
QED_PSA,0.006885176273872512
Morgan_832,0.006763507763040105
Avalon_306,0.006494621971464021
Morgan_393,0.0063707838018681765
Avalon_499,0.006276559774990809
Morgan_11,0.0058425968721642196
PC_HBD,0.005769146234814682
Avalon_122,0.005531044743590673
PC_HBA,0.005529551200166263
PC_Rings,0.0054838604668808995
QED_HBD,0.005386868178166081
GC_Min,0.00520978016214035
Morgan_826,0.004976712323989481
Avalon_344,0.004927568665218787
Morgan_413,0.004874241073378064
Avalon_103,0.004865848330995747
Avalon_461,0.004791989984274645
Morgan_352,0.004738440586988135
Morgan_268,0.004588961072896769
Morgan_319,0.00438236617793097
Avalon_62,0.004346533504171151
QED_AROM,0.00433970493387561
Morgan_5,0.004275623457646541
Avalon_495,0.004208255196024726
Morgan_585,0.004179330266831571
Avalon_209,0.004083449759824659
Avalon_184,0.003927375010409817
Avalon_169,0.003825836483415495
Avalon_206,0.0037872816076017757
Morgan_749,0.0037157307636819688
Morgan_164,0.003517883904180277
Avalon_108,0.003512486792449193
Avalon_256,0.0035023728294712895
Avalon_507,0.0033590739882589584
Avalon_433,0.003305643596045817
Avalon_397,0.0033008095588541388
Avalon_277,0.0031657100174880505
Morgan_728,0.0031407383755081286
Morgan_825,0.0030974447740147633
Morgan_545,0.0030824751423075914
Morgan_950,0.0030585542374802054
Morgan_698,0.0029963889103038627
Avalon_503,0.0029560945855908105
Morgan_355,0.002948485531360442
Avalon_3,0.0029412167162803232
Morgan_79,0.002922818521086124
Morgan_126,0.0028948564861598297
Morgan_334,0.0028808052114489414
Avalon_430,0.002787505427249148
Morgan_736,0.0026945410797054033
Morgan_955,0.0026727374044989483
Morgan_767,0.0026335208965653917
Morgan_671,0.002628357130104333
Morgan_528,0.002593974737031165
Morgan_877,0.0025573293546512256
Morgan_280,0.002538897920689644
Morgan_227,0.002526203016533512
Avalon_279,0.0025150172646577905
Morgan_824,0.002504223730220241
Avalon_431,0.0023876320395007627
Avalon_142,0.0023702167215416546
Avalon_8,0.0023686389634887343
Avalon_123,0.0023406569111445435
Morgan_96,0.0023193796102985763
Morgan_730,0.0023081139176741815
QED_ALERTS,0.0022991799725826274
Avalon_98,0.002291667330234515
Avalon_158,0.0022882150660819118
Avalon_469,0.0022768227845224166
Avalon_311,0.002228677602394495
Avalon_449,0.002202984124457244
Morgan_514,0.0021940097573587684
Avalon_425,0.002155778050602704
Avalon_18,0.0021349661923882584
Morgan_639,0.0021196462922500096
Morgan_235,0.00209004752780739
Morgan_376,0.0020425272238425306
Morgan_643,0.002026061907912296
Avalon_483,0.0020224182552903954
Morgan_245,0.002003870071228328
Avalon_474,0.0020032656474834915
Morgan_108,0.0019468030467760843
Morgan_873,0.0018833717469092515
Morgan_78,0.0018753393079044844
GC_Max,0.0018400898019149035
Avalon_85,0.0018268098904806772
Morgan_609,0.0018218332669836701
Avalon_505,0.0018085978069507474
Avalon_419,0.0017702239243736692
Avalon_367,0.0017638395178568333
Avalon_83,0.0017515504406329754
Avalon_149,0.0017398185688966821
Avalon_161,0.0017360090600598193
Morgan_62,0.00173219558303027
Morgan_625,0.001655469903924816
Morgan_863,0.0016289808861122317
Avalon_141,0.0016179719722676025
Avalon_314,0.0016155695744015338
Morgan_973,0.0016147318838027535
Morgan_378,0.001612730487396845
Morgan_867,0.0015941900903334377
Avalon_388,0.0015792310311577066
Morgan_978,0.001571556388188533
Morgan_292,0.0015574325083352381
Avalon_226,0.0015560228819537906
Morgan_244,0.0015421492025240128
Avalon_188,0.001537351805678129
Avalon_14,0.001536939731183966
Avalon_379,0.0015332265846091692
Morgan_369,0.0015129298669272193
Morgan_300,0.001509261560521957
Morgan_456,0.0014851381908989147
Morgan_134,0.001470037646900741
Avalon_162,0.001469188808457089
Morgan_1023,0.0014688351487617637
Morgan_1017,0.001468735249332497
Avalon_429,0.0014646108989341108
Avalon_434,0.0014448861399946763
Avalon_166,0.0014311089054576576
Morgan_804,0.0014258060612550643
Avalon_202,0.001414078956667577
Morgan_897,0.0014094045651178192
Morgan_963,0.0014027659899930745
Avalon_228,0.0014021802956864157
Morgan_685,0.0013978412945577915
Morgan_665,0.0013881928068812605
Morgan_565,0.0013871156196136622
Morgan_213,0.0013817070194164555
Morgan_51,0.001375534260808068
Morgan_764,0.0013753249117484133
Morgan_342,0.0013742306496875264
Avalon_405,0.0013573370233010327
Avalon_207,0.0013569443295938814
Avalon_243,0.00135564058402333
Morgan_608,0.0013430622861182304
Morgan_317,0.0013381762315242535
Morgan_132,0.00133809481840655
Avalon_349,0.0013359153898777007
Avalon_47,0.0013295853030383564
