id,SMILES,SIF_class,SGF_class,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,is_monomer,is_dimer,is_cyclic,has_disulfide_bond,SIF_minutes,SGF_minutes
417,[H]C[C@@H]1NC(=O)[C@@H]2C[C@]3([H])CCCC[C@]3([H])N2C(=O)[C@H](CCSCCCSCC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CCCCCCCC)NC(=O)[C@H](CC(O)=O)NC1=O)C(=O)N[C@@H](CCCCNC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCCC[C@H](NC(=O)[C@@H]1CCSCCCSCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(F)(F)F)NC(=O)[C@H](CCCC[N+](C)(C)C)NC(=O)[C@@H](NC(=O)C[H])[C@@H](C)CC)[C@@H](C)O)C(=O)N2[C@@H](C[C@]3([H])CCCC[C@]23[H])C(=O)N[C@@H](C[H])C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCCCCC)C(=O)N[C@@H](CC2=CNC3=CC=CC=C23)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC2=CNC3=CC=CC=C23)C(=O)N1)C(=O)N[C@H](CCCNC(N)=N)C(N)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(F)(F)F)NC(=O)[C@H](CCCC[N+](C)(C)C)NC(=O)[C@@H](NC(=O)C[H])[C@@H](C)CC)[C@@H](C)O,1,1,,,,,,,,,,,,,,,,,False,True,True,False,30,30
305,[H]C[C@@H]1NC(=O)[C@@H]2C[C@]3([H])CCCC[C@]3([H])N2C(=O)[C@H](CCCCNC(=O)CSC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CCCCCCCC)NC(=O)[C@H](CC(O)=O)NC1=O)C(=O)N[C@@H](CCCCNC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCCC[C@H](NC(=O)[C@@H]1CSCC(=O)NCCCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC2=CC=CS2)NC(=O)[C@@H](NC(=O)C[H])[C@@H](C)CC)C(C)C)[C@@H](C)O)C(=O)N2[C@@H](C[C@]3([H])CCCC[C@]23[H])C(=O)N[C@@H](C[H])C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCCCCC)C(=O)N[C@@H](CC2=CNC3=CC=CC=C23)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC2=CNC3=CC=CC=C23)C(=O)N1)C(=O)N[C@H](CCCNC(N)=N)C(N)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CS1)NC(=O)[C@@H](NC(=O)C[H])[C@@H](C)CC)C(C)C)[C@@H](C)O,1,1,,,,,,,,,,,,,,,,,False,True,True,False,30,30
469,[H]C[C@@H]1NC(=O)[C@@H]2C[C@]3([H])CCCC[C@]3([H])N2C(=O)[C@H](CCSCCCSCC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C23)NC(=O)[C@H](CCCCCCCC)NC(=O)[C@H](CC(O)=O)NC1=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C[H])C(C)(C)C)[C@@H](C)CC)C(C)(C)C)[C@@H](C)O,4,1,,,,,,,,,,,,,,,,,True,False,True,False,150,30
120,[H]CC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N1CC([H])C[C@H]1C(=O)N[C@H]1CSCC(=O)NCCCC[C@@H]2NC(=O)[C@H](CC3=CNC4=CC=CC=C34)NC(=O)[C@H](CCC\C=C/CCC[C@H](NC(=O)[C@H](CC3=CNC4=CC=CC=C34)NC2=O)C(=O)N[C@@H](CCCCN[H])C(=O)N[C@H](CCCNC(N)=N)C(N)=O)NC(=O)[C@H](CC(O)=O)NC1=O,1,1,,,,,,,,,,,,,,,,,True,False,True,False,30,30
371,[H]C[C@@H]1NC(=O)[C@@H]2C[C@]3([H])CCCC[C@]3([H])N2C(=O)[C@H](CCSCCCSCC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CCCCCCCC)NC(=O)[C@H](CC(O)=O)NC1=O)C(=O)N[C@@H](CCCCNC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCCC[C@H](NC(=O)[C@@H]1CCSCCCSCC[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)C[H])[C@@H](C)CC)C(C)C)C(=O)N2[C@@H](C[C@]3([H])CCCC[C@]23[H])C(=O)N[C@@H](C[H])C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCCCCC)C(=O)N[C@@H](CC2=CNC3=CC=CC=C23)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC2=CNC3=CC=CC=C23)C(=O)N1)C(=O)N[C@H](CCCNC(N)=N)C(N)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)C[H])[C@@H](C)CC)C(C)C,4,1,,,,,,,,,,,,,,,,,False,True,True,False,150,30
538,[H]C[C@@H]1NC(=O)[C@@H]2C[C@]3([H])CCCC[C@]3([H])N2C(=O)[C@H](CCSCCCSCC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CCCCCCCC)NC(=O)[C@H](CC(O)=O)NC1=O)C(=O)N[C@@H](CCCCNC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCCC[C@H](NC(=O)[C@@H]1CCSCCCSCC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCCC[N+](C)(C)C)NC(=O)[C@@H](NC(=O)C[H])C(C)C)C(C)(C)C)C(=O)N2[C@@H](C[C@]3([H])CCCC[C@]23[H])C(=O)N[C@@H](C[H])C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCCCCC)C(=O)N[C@@H](CC2=CNC3=CC=CC=C23)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC2=CNC3=CC=CC=C23)C(=O)N1)C(=O)N[C@H](CCCNC(N)=N)C(N)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCCC[N+](C)(C)C)NC(=O)[C@@H](NC(=O)C[H])C(C)C)C(C)(C)C,4,4,,,,,,,,,,,,,,,,,False,True,True,False,150,150
676,[H]NC(=O)C[C@H](NC(=O)[C@@H]1CCSCCCSCC[C@H](NC(=O)[C@@]([H])(NC(=O)[C@H](CC(C)(C)C)NC(=O)[C@H](CC2=CN([H])C=N2)NC(=O)[C@@]([H])(NC(=O)[C@H](CC2=CN([H])C=N2)NC(=O)CC(C)C)[C@@H](C)CC)[C@@H](C)O[H])C(=O)N2C3CCCCC3C[C@H]2C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCCCCC)C(=O)N[C@@H](CC2=CN([H])C3=C2C=CC=C3)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC2=CN([H])C3=C2C=CC=C3)C(=O)N1)C(=O)N[C@H](CCCN=C(N)N[H])C(=O)N[C@H](CCC(O)=O)C(N)=O,4,4,,,,,,,,,,,,,,,,,True,False,True,False,150,150
91,[H]CC1NC(=O)C2CC([H])CN2C(=O)C(CCCCCCCCC(NC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C(CC(O)=O)NC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C(CCCCCCCC)NC(=O)C(CC(O)=O)NC1=O)C(=O)NC(CCCCNC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCCCC(NC(=O)C1CCCCCCCCC(NC(=O)C(NC(=O)C(CC(C)(C)C)NC(=O)C(NC(=O)C(NC(=O)C[H])C(C)CC)C(C)O)C(C)O)C(=O)N2CC([H])CC2C(=O)NC(C[H])C(=O)NC(CC(O)=O)C(=O)NC(CCCCCCCC)C(=O)NC(CC2=CNC3=CC=CC=C23)C(=O)NC(CC(O)=O)C(=O)NC(CC2=CNC3=CC=CC=C23)C(=O)N1)C(=O)NC(CCCNC(N)=N)C(N)=O)C(=O)NC(CCCNC(N)=N)C(N)=O)NC(=O)C(NC(=O)C(CC(C)(C)C)NC(=O)C(NC(=O)C(NC(=O)C[H])C(C)CC)C(C)O)C(C)O,4,4,,,,,,,,,,,,,,,,,False,True,True,False,150,150
499,[H]C[C@@H]1NC(=O)[C@@H]2C[C@]3([H])CCCC[C@]3([H])N2C(=O)[C@H](CCSCCCSCC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CCCCCCCC)NC(=O)[C@H](CC(O)=O)NC1=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)(C)C)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H](NC(=O)[C@H](CC1=CN=CN1)NC(=O)C[H])[C@@H](C)CC)[C@@H](C)O,4,4,,,,,,,,,,,,,,,,,True,False,True,False,150,150
509,[H]C[C@@H]1NC(=O)[C@@H]2C[C@]3([H])CCCC[C@]3([H])N2C(=O)[C@H](CCSCCCSCC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CCCCCCCC)NC(=O)[C@H](CC(O)=O)NC1=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)(C)C)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H](NC(=O)[C@H](CC1=CN=CN1)NC(=O)C[H])[C@@H](C)CC)[C@@H](C)O,1,4,,,,,,,,,,,,,,,,,True,False,True,False,30,150
